origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"20","6",0.0000000,0.0000000,0.0000000,90500.0815406
"20","7",0.0000000,0.0000000,0.0000000,90500.0815406
"20","4",0.0000000,0.0000000,0.0000000,90500.0815406
"20","5",0.0000000,0.0000000,0.0000000,90500.0815406
"20","10",0.0000000,0.0000000,0.0000000,90500.0815406
"20","11",0.0000000,0.0000000,0.0000000,90500.0815406
"20","8",0.0000000,0.0000000,0.0000000,90500.0815406
"20","9",0.0000000,0.0000000,0.0000000,90500.0815406
"20","14",0.0000000,0.0000000,0.0000000,90500.0815406
"20","15",0.0000000,0.0000000,0.0000000,90500.0815406
"20","12",0.0000000,0.0000000,0.0000000,90500.0815406
"20","13",0.0000000,0.0000000,0.0000000,90500.0815406
"21","18",0.0000000,0.0000000,0.0000000,90500.0815406
"21","19",0.0000000,0.0000000,0.0000000,90500.0815406
"21","16",0.0000000,0.0000000,0.0000000,90500.0815406
"21","17",0.0000000,0.0000000,0.0000000,90500.0815406
"21","22",0.0000000,0.0000000,0.0000000,90500.0815406
"21","23",0.0000000,0.0000000,0.0000000,90500.0815406
"21","20",0.0000000,0.0000000,0.0000000,90500.0815406
"21","21",0.0000000,0.0000000,0.0000000,90500.0815406
"21","26",0.0000000,0.0000000,0.0000000,90500.0815406
"21","24",0.0000000,0.0000000,0.0000000,90500.0815406
"21","25",0.0000000,0.0000000,0.0000000,90500.0815406
"21","2",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","3",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","1",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","6",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","7",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","4",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","5",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","10",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","11",236.5110302,23333.2266189,0.0000000,23569.7376492
